id,address,match_type,suburb_name,sa2_code
1196,"21 Manapau Street, Meadowbank, Auckland City",containment_match,Meadowbank West,141900
3556,"21 Messenger Road, Stillwater, Rodney",containment_match,Stillwater,114102
2966,"21 Neta Grove, Henderson, Waitakere City",containment_match,Henderson West,126702
2292,"21 Parker Avenue, New Lynn, Waitakere City",containment_match,New Lynn South,136501
2776,"21 Sandwick Drive, Weymouth, Manukau City",containment_match,Weymouth East,160501
1195,"21 Selbourne Street, Grey Lynn, Auckland City",containment_match,Grey Lynn West,132100
1427,"21 Stanley Point Road, Devonport, North Shore City",containment_match,Devonport,133000
2103,"21 Virginia Avenue East, Eden Terrace, Auckland City",containment_match,Eden Terrace,136001
627,"21 Whimbrel Road, Flat Bush, Manukau City",no_match,,
700,"21, 40 and 41 Carter Road, Patumahoe, Franklin",no_match,,
862,"21/38 Fairlands Avenue, Waterview, Auckland City",containment_match,Waterview,131100
3358,"210 Clifton Road, Whitford, Manukau City",no_match,,
994,"210/ 10 Scott Road, Hobsonville, Waitakere City",containment_match,Hobsonville,119201
2014,"210/10 Lion Place, Epsom, Auckland City",containment_match,Epsom East,141500
3435,"210/64 Victoria Street, Onehunga, Auckland City",containment_match,Onehunga West,144101
2794,"2105/8 Airedale Street, Auckland Central, Auckland City",no_match,,
2096,"210A Victoria Street West, Pukekohe, Franklin",containment_match,Pukekohe West,165501
1429,"211 Te Whau Drive, Waiheke Island, Waiheke Island",containment_match,Bays Waiheke Island,147300
2594,"21-23  Riddell Road, Glendowie, Auckland City",containment_match,Glendowie North,144001
194,"214 Rangatira Road, Beach Haven, North Shore City",containment_match,Beach Haven West,121800
1367,"215 Bairds Road, Otara, Manukau City",containment_match,Ōtara West,153500
1328,"215 Jervois Road, Herne Bay, Auckland City",containment_match,Herne Bay,129700
841,"215/24 Wellington Street, Howick, Manukau City",containment_match,Howick West,150400
2453,"216 Hillsborough Road, Hillsborough, Auckland City",containment_match,Hillsborough,331400
2548,"216c Kaipo Flats Road, Onewhero, Franklin",containment_match,Onewhero,170101
3055,"217 Ponsonby Road, Ponsonby, Auckland City",containment_match,Ponsonby East,131200
2879,"217/4 Wagener Place, Mount Albert, Auckland City",containment_match,Mount Albert West,131900
1988,"219 East Coast Road, Campbells Bay, North Shore City",containment_match,Campbells Bay,122200
1831,"21A Abbotleigh Avenue, Te Atatu Peninsula, Waitakere City",containment_match,Te Atatū Peninsula East,125300
37,"21a Amanda Lane, Snells Beach, Rodney",containment_match,Snells Beach,111700
2703,"21A Rimu Road, Manurewa, Manukau City",containment_match,Manurewa East,160800
3578,"21b Cairnbrae Court, Torbay, North Shore City",containment_match,Torbay West,117201
2603,"21B Robert Might, Kumeu, Rodney",containment_match,Kumeū Rural East,116101
2957,"21C Crosby Road, West Harbour, Waitakere City",containment_match,West Harbour West,119800
2456,"21C&D Barron Drive, Green Bay, Waitakere City",containment_match,Green Bay South,138000
2495,"21E Arahia Street, Northcote, North Shore City",containment_match,Northcote,320501
989,"21F Mauranui Avenue, Epsom, Auckland City",containment_match,Epsom East,141500
2289,"22 Andrea Place, Sunnyhills, Manukau City",containment_match,Sunnyhills West,148101
626,"22 Anzac Road, Waiheke Island, Waiheke Island",containment_match,Bays Waiheke Island,147300
566,"22 Arney Road, Remuera, Auckland City",containment_match,Remuera West,139400
3666,"22 Arriere Lane, Silverdale, Rodney",containment_match,Silverdale,180800
8,"22 Beeston Crescent, Manurewa, Manukau City",containment_match,Manurewa East,160800
738,"22 Colgan Lane, Waitoki, Rodney",containment_match,Waitoki,112500
3552,"22 Collingwood Street, Freemans Bay, Auckland City",containment_match,Freemans Bay,131801
1178,"22 Denehurst Drive, Waimauku, Rodney",containment_match,Waimauku,114201
1318,"22 Don Croot Street, Western Springs, Auckland City",containment_match,Westmere South-Western Springs,130300
1555,"22 Durness Place, Red Beach, Rodney",containment_match,Red Beach West,113900
3166,"22 Edmonton Avenue, Onehunga, Auckland City",containment_match,Onehunga West,144101
18,"22 Ellett Road, Karaka, Franklin",containment_match,Pakaraka,103600
1016,"22 Grut Greens, Millwater, Rodney",containment_match,Millwater North,112902
2762,"22 Hereford Lane, Ararimu, Franklin",containment_match,Ararimu,166400
2112,"22 Hollywood Avenue, Titirangi, Waitakere City",containment_match,Titirangi East,135401
39,"22 Inanga Lane, Omaha, Rodney",no_match,,
467,"22 Kapowai Way, Warkworth, Rodney",containment_match,Warkworth West,111100
301,"22 Kirrie Avenue, Te Atatu South, Waitakere City",containment_match,Te Atatū South-North,127001
2716,"22 Lawrence Carter Drive, Bombay, Franklin",containment_match,Bombay Hills,166301
2508,"22 Lloyd Avenue, Mount Albert, Auckland City",containment_match,Mount Albert West,131900
2436,"22 Marellen Drive, Red Beach, Rodney",containment_match,Red Beach West,113900
1964,"22 Morrow Avenue, Bucklands Beach, Manukau City",containment_match,Buckland,166200
573,"22 Nelson Street, Auckland Central, Auckland City",no_match,,
625,"22 Otanerua Road, Hatfields Beach, Rodney",containment_match,Hatfields Beach,112800
779,"22 Parrish Road, Sandringham, Auckland City",containment_match,Sandringham West,137600
3192,"22 Pillbox At 23 Marie Avenue, Red Beach, Rodney",containment_match,Red Beach West,113900
1799,"22 Robert Street, Ellerslie, Auckland City",containment_match,Ellerslie West,144201
3300,"22 Rotomahana Terrace, Remuera, Auckland City",containment_match,Remuera West,139400
691,"22 Stanley Point Road, Devonport, North Shore City",containment_match,Devonport,133000
675,"22 Sunrise Boulevard, Snells Beach, Rodney",containment_match,Snells Beach,111700
3680,"22 Sutton Crescent, Papakura, Papakura",containment_match,Papakura West,162800
3647,"22 Tawa Street, Oneroa, Waiheke Island",containment_match,Oneroa West,144600
450,"22 Te Whau Lane, Snells Beach, Rodney",containment_match,Snells Beach,111700
505,"22 Tokai Place, Glen Eden, Waitakere City",containment_match,Glen Eden West,129600
3205,"22 Vanderbilt Parade, Albany, North Shore City",containment_match,Albany West,117400
1803,"22 View Road, Campbells Bay, North Shore City",containment_match,Campbells Bay,122200
3694,"22 Whitby Crescent, Mairangi Bay, North Shore City",containment_match,Mairangi Bay North,120500
2037,"22 Windfall Grove, Greenhithe, North Shore City",containment_match,Greenhithe West,118900
2824,"220 Lake Road, Takapuna, North Shore City",containment_match,Takapuna West,126601
2055,"221-223 Queens Road, Panmure, Auckland City",containment_match,Panmure East,147100
1929,"22-28 Cumberland Street, Leigh, Rodney",containment_match,Burleigh,307802
1405,"222A Princes Street East, Otahuhu, Auckland City",containment_match,Ōtāhuhu East,150900
1989,"223 Ocean View Road, Oneroa, Waiheke Island",containment_match,Oneroa West,144600
2100,"223 Pinnacle Hill Road, Bombay, Franklin",containment_match,Bombay Hills,166301
3971,"223/172 McLeod Road, Te Atatu South, Waitakere City",containment_match,Te Atatū South-North,127001
3398,"224 Richards Road, Dairy Flat, Rodney",containment_match,Dairy Flat West,113500
3614,"225A Finlayson Avenue, Clendon Park, Manukau City",containment_match,Clendon Park West,159500
2339,"226/6 Dockside Lane, Auckland Central, Auckland City",no_match,,
1354,"227 Glenmore Road, Coatesville, Rodney",containment_match,Coatesville,115501
3203,"228 Bremner Road, Drury, Papakura",containment_match,Drury West,164301
1325,"229 Green Lane West (2 Bed), Epsom, Auckland City",containment_match,Epsom East,141500
1486,"229 Green Lane West (3 beds), Epsom, Auckland City",containment_match,Epsom East,141500
1261,"229 Green Lane West (Penthouses), Epsom, Auckland City",containment_match,Epsom East,141500
1545,"229 Green Lane West, Epsom, Auckland City",containment_match,Epsom East,141500
2707,"22A Convoy Lane, Otahuhu, Auckland City",containment_match,Ōtāhuhu East,150900
1359,"22A Eastern Beach Road, Eastern Beach, Manukau City",containment_match,Eastern Beach,148000
3946,"22A Miriam Corban Heights, Henderson, Waitakere City",containment_match,Henderson West,126702
3051,"22A Rathgar Road, Henderson, Waitakere City",containment_match,Henderson West,126702
230,"22b Castor Bay Road, Castor Bay, North Shore City",containment_match,Castor Bay North,123701
1059,"22B Zion Road, Birkenhead, North Shore City",containment_match,Birkenhead West,125201
1151,"22C Brixton Road, Mount Eden, Auckland City",containment_match,Mount Eden West,138400
67,"22C Gulf Crest, Bucklands Beach, Manukau City",containment_match,Buckland,166200
735,"23 & 25 McNally Road, Pukekohe, Franklin",containment_match,Pukekohe West,165501
3983,"23 Aituaa Road, Pukekohe, Franklin",containment_match,Pukekohe West,165501
2517,"23 Albany Road, Ponsonby, Auckland City",containment_match,Ponsonby East,131200
2251,"23 Aratuhia Lane, Hingaia, Papakura",containment_match,Hingaia,162500
3303,"23 Ballymore Drive, Pinehill, North Shore City",containment_match,Pinehill South,118502
1569,"23 Cornwall Road, Papatoetoe, Manukau City",containment_match,Papatoetoe West,154802
2295,"23 Cornwall Street, Te Atatu South, Waitakere City",containment_match,Te Atatū South-North,127001
2498,"23 Ewen Alison Avenue, Devonport, North Shore City",containment_match,Devonport,133000
2203,"23 Franklin Avenue, Papatoetoe, Manukau City",containment_match,Papatoetoe West,154802
95,"23 Henry Street, Avondale, Auckland City",containment_match,Avondale,327500
1457,"23 Heybridge Street, Manurewa, Manukau City",containment_match,Manurewa East,160800
286,"23 Kauka Road, Milldale, Rodney",containment_match,Milldale,113401
105,"23 Lane Road, Weymouth, Manukau City",containment_match,Weymouth East,160501
2365,"23 Lowtherhurst Road, Massey, Waitakere City",containment_match,Massey West,121701
1121,"23 Mamaku Lane, Warkworth, Rodney",containment_match,Warkworth West,111100
2632,"23 Marae Road, Greenhithe, North Shore City",containment_match,Greenhithe West,118900
1252,"23 Matipo Drive, Tuakau, Franklin",containment_match,Tuakau Rural,169901
3187,"23 Opouatu Avenue, Glenbrook, Franklin",containment_match,Glenbrook,162400
3002,"23 Palm Cove, Arkles Bay, Rodney",containment_match,Wade Heads-Arkles Bay,114902
2220,"23 Red Hills Road, Massey, Waitakere City",containment_match,Massey West,121701
3395,"23 Rosemount Road, Matakana, Rodney",containment_match,Matakana Island,190800
1153,"23 Seacliffe Avenue, Belmont, North Shore City",containment_match,Belmont,129300
532,"23 The Glade South, Pukekohe, Franklin",containment_match,Pukekohe West,165501
3751,"23 Tukutata Crescent, Milldale, Rodney",containment_match,Milldale,113401
2789,"23 Tuna Place, Omaha, Rodney",no_match,,
1234,"23 Turpin Road, Riverhead, Rodney",containment_match,Riverhead,115901
2867,"2-3/7 Cindy Place, Pakuranga, Manukau City",containment_match,Pakuranga West,149001
3969,"231 Nixon Road, Lot 1, Taupaki, Rodney",no_match,,
1541,"232 Lake Road, Hauraki, North Shore City",containment_match,Hauraki,128800
3000,"233 Paremoremo Road, Lucas Heights, North Shore City",no_match,,
2724,"234 Bremner Road, Drury, Papakura",containment_match,Drury West,164301
1881,"235 Great South Road, Manurewa, Manukau City",containment_match,Manurewa East,160800
3780,"235 Remuera Road, Remuera, Auckland City",containment_match,Remuera West,139400
1000,"236 Prictor Road, Wellsford, Rodney",containment_match,Wellsford,110501
2915,"236/8 Dockside Lane, Auckland Central, Auckland City",no_match,,
2919,"237 Beach Road, Campbells Bay, North Shore City",containment_match,Campbells Bay,122200
3857,"237 Lonely Track Road, Albany, North Shore City",containment_match,Albany West,117400
2633,"239A Hillsborough Road, Hillsborough, Auckland City",containment_match,Hillsborough,331400
180,"23a Monyash Road, Manly, Rodney",containment_match,Manly East,115800
3227,"23A Penguin Drive, Murrays Bay, North Shore City",containment_match,Murrays Bay West,119500
459,"23B Sorrel Crescent, Bucklands Beach, Manukau City",containment_match,Buckland,166200
2462,"23B Watea Road, Sandringham, Auckland City",containment_match,Sandringham West,137600
725,"23D Puriri Avenue, Greenlane, Auckland City",containment_match,Greenlane South,143800
3932,"24 Belvedere Place, Warkworth, Rodney",containment_match,Warkworth West,111100
1364,"24 Bingara Place, Mangere, Manukau City",containment_match,Māngere West,148901
2017,"24 Channel View Road, Campbells Bay, North Shore City",containment_match,Campbells Bay,122200
1319,"24 Clovelly Road, Bucklands Beach, Manukau City",containment_match,Buckland,166200
4015,"24 Essex Road, Mount Eden, Auckland City",containment_match,Mount Eden West,138400
2710,"24 Garden Road, Piha, Waitakere City",containment_match,Piha,124100
392,"24 Grove Road, Devonport, North Shore City",containment_match,Devonport,133000
1201,"24 Hamana Street, Narrow Neck, Devonport, North Shore City",containment_match,Narrow Neck,130700
1149,"24 Hooton Drive, Huapai, Rodney",containment_match,Kumeū-Huapai South,115002
3725,"24 Kendallvale Drive, Waiuku, Franklin",containment_match,Waiuku East,164800
2844,"24 Kereru Rise, Papakura, Papakura",containment_match,Papakura West,162800
3754,"24 Kiritau Road, Karaka, Franklin",containment_match,Pakaraka,103600
1596,"24 Laxon Avenue, Otara, Manukau City",containment_match,Ōtara West,153500
2384,"24 Lime Crescent, Papakura, Papakura",containment_match,Papakura West,162800
1984,"24 Macbeth Court, Milford, North Shore City",containment_match,Milford West,125400
631,"24 Marine Parade, Hobsonville, Waitakere City",containment_match,Hobsonville,119201
1813,"24 Max Short Drive, Pukekohe, Franklin",containment_match,Pukekohe West,165501
2651,"24 Miller Rise, Millwater, Rodney",containment_match,Millwater North,112902
2038,"24 Minnehaha Avenue, Takapuna, North Shore City",containment_match,Takapuna West,126601
1382,"24 Normans Hill Road, Onehunga, Auckland City",containment_match,Onehunga West,144101
393,"24 Nuneaton Drive, Flat Bush, Manukau City",no_match,,
2662,"24 Rata Street, Helensville, Rodney",containment_match,Helensville,112401
1672,"24 Salem Place, Torbay, North Shore City",containment_match,Torbay West,117201
1421,"24 Spencer Terrace, Hauraki, North Shore City",containment_match,Hauraki,128800
264,"24 Sturges Avenue, Otahuhu, Auckland City",containment_match,Ōtāhuhu East,150900
3069,"24 Tahuna Minhinnick Drive, Glenbrook, Franklin",containment_match,Glenbrook,162400
2242,"24 Trecarne Street, Karaka, Franklin",containment_match,Pakaraka,103600
3792,"24 Venus Place, Half Moon Bay, Manukau City",containment_match,Half Moon Bay West,147800
3309,"24 Wainoni Avenue, Point Chevalier, Auckland City",containment_match,Point Chevalier West,129201
